Бренд,Код товара,Наименование товара,Категория1,Категория2,Категория3,Категория4,Сегмент,Цена закупки товара,letu.ru,iledebeaute.ru,rivegauche.ru,Ozon,Wildberries,MagnitMarket,Megamarket,lamoda.ru,tsum.ru,visagehall.ru,Наценка,Уровень_правила,Цена_до_скидки,Мин_цена_конкурента,Кто_минимум,Цена_мин_маржа10,Цель_цена_минимум_рынка,Можно_быть_минимумом_с_маржой10,Рекоменд_цена,Рекоменд_скидка
Clarins,19000358415,CLARINS Лосьон д/умывания Demaquillant Express Yeux 50мл,Уход,Уход за лицом,Тоники-лосьоны-тонеры,,Люкс,395,,666.0,678.0,,,,,,,,0.85,brand_cat3,730.75,666.0,iledebeaute.ru,438.88888888888886,665.0,True,665.0,0.08997605200136849
Clarins,19000000355,CLARINS Масло д/чувствительной кожи восстанавливающее 30мл,Уход,Уход за лицом,Основной уход,Масло для лица,Люкс,4246,,7170.0,7548.0,7296.0,,,,7233.0,8880.0,7296.0,1.03,brand,8619.380000000001,7170.0,iledebeaute.ru,4717.777777777777,7169.0,True,7169.0,0.16826964352424434
Clarins,19000283292,"Clarins Рефил помады д/губ Joli Rouge 787 3,5гр",Макияж,Губы,Помада для губ,,Люкс,996,,,1752.0,,,,,1682.0,,,1.03,brand,2021.8800000000003,1682.0,lamoda.ru,1106.6666666666667,1681.0,True,1681.0,0.1685955645241064
Clarins,19000459509,"CLARINS Набор в косметичке Nutri-lumiere 50мл+15 мл+7мл+0,9мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,5415,,,9149.0,,,,,,,,0.97,brand_cat2,10667.55,9149.0,rivegauche.ru,6016.666666666667,9148.0,True,9148.0,0.14244601618928432
Clarins,19000459496,"CLARINS Набор Mascara volume 8мл+3мл+1,4мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,1376,,,2325.0,,,,,,,,0.97,brand_cat2,2710.72,2325.0,rivegauche.ru,1528.888888888889,2324.0,True,2324.0,0.1426632038720339
Clarins,19000043045,CLARINS Пилинг д/лица Peeling Beaute Eclair 50мл,Уход,Уход за лицом,Пилинг/скраб для лица,,Люкс,2146,,3679.0,3828.0,3629.0,,,,3679.0,4095.0,,0.92,brand_cat3,4120.32,3629.0,Ozon,2384.4444444444443,3628.0,True,3628.0,0.11948586517552029
Clarins,19000412906,CLARINS Пигмент д/губ Water Lip Stain 11 7мл,Макияж,Губы,Тинт/пигмент,,Люкс,1852,,3265.0,3185.0,,,,,,,3133.0,0.91,brand_cat3,3537.32,3133.0,visagehall.ru,2057.777777777778,3132.0,True,3132.0,0.11458392229145231
Clarins,19000298298,Clarins Фиксатор д/макияжа 50мл,Макияж,Лицо,Фиксаторы макияжа,,Люкс,1707,,,2889.0,,,,,2917.0,,2973.0,0.85,brand_cat3,3157.9500000000003,2889.0,rivegauche.ru,1896.6666666666665,2888.0,True,2888.0,0.0854826707199291
Clarins,15020200001,Кларанс Шампунь-гель д/волос и тела 200мл муж.,Уход за волосами,Шампуни и кондиционеры,Шампунь,Шампунь-гель,Люкс,977,,1767.0,1767.0,1683.0,,,,1654.0,1914.0,1739.0,1.03,brand,1983.3100000000002,1654.0,lamoda.ru,1085.5555555555554,1653.0,True,1653.0,0.1665448164936395
Vivienne Sabo,19000413115,"Vivienne Sabo Помада-бальзам д/губ Lala laque 01 2,5гр",Макияж,Губы,Помада для губ,Помада увлажняющая,Массмаркет,435,626.0,620.0,643.0,,577.0,,,,,,0.59,brand,691.65,577.0,Wildberries,483.3333333333333,576.0,True,576.0,0.1672088484059857
Clarins,19000194313,CLARINS Рефил помады д/губ Joli rouge Retail reno 750,Макияж,Губы,Помада для губ,,Люкс,1642,,,2781.0,,,,,,,,1.03,brand,3333.26,2781.0,rivegauche.ru,1824.4444444444443,2780.0,True,2780.0,0.16598165159633516
Clarins,19000279540,CLARINS Мицеллярная вода д/чувствительной кожи Demaquillante 200мл,Уход,Уход за лицом,Очищение/демакияж,Мицеллярные средства,Люкс,1554,,2757.0,2632.0,2732.0,,,,2682.0,3304.0,2658.0,1.03,brand,3154.6200000000003,2632.0,rivegauche.ru,1726.6666666666665,2631.0,True,2631.0,0.16598512657625963
Clarins,19000299776,"Clarins Бальзам д/губ Oil 06 2,9гр",Макияж,Губы,Бальзам для губ_макияж,,Люкс,1260,,2135.0,2163.0,,,,,,,2192.0,1.03,brand,2557.8,2135.0,iledebeaute.ru,1400.0,2134.0,True,2134.0,0.1656892642114317
Clarins,15022100004,Clarins Концентрат д/шеи и декольте интенсивного действия 75мл,Уход,Уход за телом,Прочее_тело,,Люкс,5946,,10662.0,10079.0,10162.0,,,,,,,0.9,brand_cat3,11297.4,10079.0,rivegauche.ru,6606.666666666666,10078.0,True,10078.0,0.10793633933471414
Clarins,19000217069,Clarins Гель д/кожи вокруг глаз Освежающий 15мл,Уход,Уход за лицом,Основной уход,Гель для лица,Люкс,1467,,2631.0,2509.0,2488.0,,,,2652.0,,2488.0,1.03,brand,2978.01,2488.0,Ozon,1630.0,2487.0,True,2487.0,0.16487855984365407
Clarins,19000194308,"CLARINS Рефил помады д/губ Joli rouge Retail reno 705 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1487,,2617.0,2523.0,,,,,2594.0,,,1.03,brand,3018.6100000000006,2523.0,rivegauche.ru,1652.2222222222222,2522.0,True,2522.0,0.16451611834586133
Vivienne Sabo,19000413119,"Vivienne Sabo Помада-бальзам д/губ Lala laque 05 2,5гр",Макияж,Губы,Помада для губ,Помада увлажняющая,Массмаркет,237,340.0,339.0,315.0,796.0,330.0,,,,,,0.59,brand,376.83,315.0,rivegauche.ru,263.3333333333333,314.0,True,314.0,0.16673300957991666
Clarins,14036800003,Clarins Румяна компактные Joli 02 5гр,Макияж,Лицо,Румяна,Прессованные румяна,Люкс,2434,,4169.0,4131.0,4360.0,,,,4207.0,4815.0,4322.0,1.03,brand,4941.02,4131.0,rivegauche.ru,2704.4444444444443,4130.0,True,4130.0,0.16414019777292954
Clarins,19000194289,"CLARINS Помада д/губ Joli rouge Retail reno 757S 3,5гр",Макияж,Губы,Помада для губ,,Люкс,2237,,4042.0,3798.0,,,,,,4510.0,3833.0,1.03,brand,4541.110000000001,3798.0,rivegauche.ru,2485.5555555555557,3797.0,True,3797.0,0.16386081817000697
Clarins,19000164825,Clarins Крем д/лица Hydra-Essentiel Light 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,2946,,5003.0,,,,,,5049.0,6264.0,5003.0,1.03,brand,5980.380000000001,5003.0,iledebeaute.ru,3273.333333333333,5002.0,True,5002.0,0.16359829977359308
Clarins,19000194297,"CLARINS Помада д/губ Joli rouge Retail reno 770 3,5гр",Макияж,Губы,Помада для губ,,Люкс,2565,,4565.0,4425.0,4356.0,,,,,5453.0,4600.0,1.03,brand,5206.950000000001,4356.0,Ozon,2850.0,4355.0,True,4355.0,0.1636178569027935
Vivienne Sabo,19000043719,Vivienne Sabo Салфетки матирующие д/лица 50шт,Макияж,Лицо,Матирующие салфетки,,Массмаркет,112,174.0,158.0,149.0,166.0,160.0,152.0,165.0,174.0,,,0.79,brand_cat3,200.48000000000002,149.0,rivegauche.ru,124.44444444444444,148.0,True,148.0,0.26177174780526746
Clarins,19000194312,"CLARINS Рефил помады д/губ Joli rouge Retail reno 732 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1513,,2570.0,2617.0,,,,,3347.0,,,1.03,brand,3071.3900000000003,2570.0,iledebeaute.ru,1681.111111111111,2569.0,True,2569.0,0.16357089135537994
Vivienne Sabo,19000338830,"Vivienne Sabo Карандаш д/бровей Brow arcade GA 02 0,3гр",Макияж,Брови,Карандаш для бровей,Карандаш для бровей автоматический,Массмаркет,214,,,,,343.0,,,,,,0.95,brand_cat3,417.3,343.0,Wildberries,237.77777777777777,342.0,True,342.0,0.18044572250179725
Vivienne Sabo,19000320227,"Vivienne Sabo Карандаш д/губ Jolies levres shade 103,5гр",Макияж,Губы,Карандаш для губ,,Массмаркет,296,,,,637.0,,,,,,,0.77,brand_cat3,523.92,637.0,Ozon,328.88888888888886,636.0,True,636.0,0.0
Clarins,19000258577,Clarins Крем д/лица ночной обновляющий Multi-Active 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,1975,,,3427.0,3498.0,,,,,,3355.0,1.03,brand,4009.2500000000005,3355.0,visagehall.ru,2194.4444444444443,3354.0,True,3354.0,0.16343455758558345
Clarins,14019300006,Clarins Блеск для губ Eclat Minute 12мл тон 08,Макияж,Губы,Блеск для губ,,Люкс,1607,,2730.0,2838.0,2860.0,,,,2903.0,,,0.92,brand_cat3,3085.44,2730.0,iledebeaute.ru,1785.5555555555554,2729.0,True,2729.0,0.11552323169466916
Clarins,19760318963,Clarins Крем тональный устойчивый Everlasting 109C 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,2886,,,,4904.0,,,,,5980.0,,1.03,brand,5858.580000000001,4904.0,Ozon,3206.6666666666665,4903.0,True,4903.0,0.16310778379743907
Clarins,19000459491,CLARINS Адвент-календарь 12 бестселлеров 2025,Уход,Наборы_уход,Адвент-календарь,,Люкс,3466,,,,,,,,5890.0,,,0.97,brand_cat2,6828.0199999999995,5890.0,lamoda.ru,3851.111111111111,5889.0,True,5889.0,0.1375244946558445
Clarins,19000164823,Clarins Эмульсия д/лица Hydra-Essentiel 75мл,Уход,Уход за лицом,Основной уход,Эмульсии,Люкс,3429,,6058.0,6058.0,5875.0,,,,5921.0,7182.0,5829.0,1.03,brand,6960.870000000001,5829.0,visagehall.ru,3810.0,5828.0,True,5828.0,0.16274833461909222
Clarins,14017400004,Clarins Кисть для тонального крема многофункциональная PINCEAU MULTI-USAGE TEINT 1шт.,Макияж,Кисти/спонжи,Кисти,,Люкс,2030,,3453.0,3640.0,3480.0,,,,3533.0,4315.0,3481.0,0.96,brand_cat3,3978.7999999999997,3453.0,iledebeaute.ru,2255.5555555555557,3452.0,True,3452.0,0.13240172916457216
Clarins,19000194280,"CLARINS Помада д/губ Joli rouge Retail reno 732 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1639,,2788.0,2892.0,,,,,,3362.0,2857.0,1.03,brand,3327.1700000000005,2788.0,iledebeaute.ru,1821.111111111111,2787.0,True,2787.0,0.16235118734540177
Clarins,14036800006,Clarins Румяна компактные Joli 05 5гр,Макияж,Лицо,Румяна,Прессованные румяна,Люкс,1439,,2448.0,2601.0,2740.0,,,,2601.0,2880.0,2562.0,1.03,brand,2921.1700000000005,2448.0,iledebeaute.ru,1598.888888888889,2447.0,True,2447.0,0.16232194634341734
Clarins,19000149505,Clarins Гель д/душа Eau Dynamisante 200мл,Уход,Уход за телом,Для ванны и душа,Гель для душа,Люкс,1159,,2021.0,1972.0,2045.0,,,,1972.0,2378.0,2045.0,1.03,brand,2352.7700000000004,1972.0,rivegauche.ru,1287.7777777777778,1971.0,True,1971.0,0.1622640547099803
Vivienne Sabo,19000357022,"Vivienne Sabo Карандаш д/бровей Filigrane 02 0,2гр",Макияж,Брови,Карандаш для бровей,Карандаш для бровей автоматический,Массмаркет,225,300.0,323.0,338.0,732.0,326.0,,,,,,0.95,brand_cat3,438.75,300.0,letu.ru,250.0,299.0,True,299.0,0.31851851851851853
Clarins,19000194298,"CLARINS Помада д/губ Joli rouge Retail reno 771 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1677,,2857.0,2857.0,,,,,,,2927.0,1.03,brand,3404.3100000000004,2857.0,iledebeaute.ru,1863.3333333333333,2856.0,True,2856.0,0.1610634754179262
Clarins,19000194285,"CLARINS Помада д/губ Joli rouge Retail reno 744 3,5гр",Макияж,Губы,Помада для губ,,Люкс,2700,,4669.0,4879.0,4635.0,,,,4739.0,,4600.0,1.03,brand,5481.000000000001,4600.0,visagehall.ru,3000.0,4599.0,True,4599.0,0.1609195402298852
Vivienne Sabo,19000023596,Vivienne Sabo Палетка д/контуринга Naturel 04 6гр,Макияж,Лицо,Палетки_лицо,,Массмаркет,176,248.0,228.0,238.0,155.0,239.0,259.0,,,,,0.56,brand_cat3,274.56,155.0,Ozon,195.55555555555554,154.0,False,195.55555555555554,0.28774928774928776
Vivienne Sabo,19000194531,"Vivienne Sabo Палетка д/скульптурирования пудровая Mariniere 01 17,2гр",Макияж,Лицо,Палетки_лицо,,Массмаркет,557,823.0,833.0,786.0,478.0,657.0,809.0,837.0,735.0,,,0.56,brand_cat3,868.9200000000001,478.0,Ozon,618.8888888888889,477.0,False,618.8888888888889,0.28774928774928776
Clarins,19000327179,Clarins Сыворотка д/лица Double Serum Complete Age-Defying 50мл,Уход,Уход за лицом,Сыворотки,,Люкс,9022,,15953.0,15371.0,16070.0,,,,15720.0,18084.0,,0.88,brand_cat3,16961.36,15371.0,rivegauche.ru,10024.444444444443,15370.0,True,15370.0,0.09382266516364257
Vivienne Sabo,19000005906,"Vivienne Sabo Консилер д/лица Retouche 02 3,5мл",Макияж,Лицо,Корректор/консилер,,Массмаркет,290,420.0,401.0,399.0,387.0,409.0,421.0,425.0,,,415.0,0.6,brand_cat3,464.0,387.0,Ozon,322.22222222222223,386.0,True,386.0,0.1681034482758621
Clarins,19000399417,"CLARINS Рефил помады д/губ Joli Rouge 759V 3,5гр",Макияж,Губы,Помада для губ,Помада матовая,Люкс,905,,,1542.0,,,,,,,,1.03,brand,1837.1500000000003,1542.0,rivegauche.ru,1005.5555555555555,1541.0,True,1541.0,0.16120077293634172
Clarins,15022500032,Clarins Солнцезащитный крем д/тела SPF30 Creme Solaire Corps 150мл,Уход,Солнечная серия/авто загары,Солнцезащитные средства,Защита от 21 до 30 SPF,Люкс,2285,,3994.0,3894.0,4061.0,,,,,,4130.0,1.03,brand,4638.55,3894.0,rivegauche.ru,2538.8888888888887,3893.0,True,3893.0,0.16072910715633126
Clarins,19000258574,Clarins Крем д/лица дневной Сухая кожа Multi-Active 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,3270,,5640.0,5707.0,5842.0,,,,,6557.0,5573.0,1.03,brand,6638.1,5573.0,visagehall.ru,3633.333333333333,5572.0,True,5572.0,0.16060318464620904
Clarins,19000013041,CLARINS Крем тональный увлажняющий с матовым покрытием Skin Illusion Velvet 107C 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,2152,,3757.0,3668.0,,,,,3668.0,4472.0,3845.0,1.03,brand,4368.56,3668.0,rivegauche.ru,2391.111111111111,3667.0,True,3667.0,0.1605929642719799
Clarins,14018000005,"Clarins Подводка для глаз жидкая 3-Dot Liner 0,7мл тон Intense black",Макияж,Глаза,Подводки,Жидкая подводка,Люкс,1386,,2419.0,2391.0,2363.0,,,,2419.0,2914.0,2506.0,1.03,brand,2813.5800000000004,2363.0,Ozon,1540.0,2362.0,True,2362.0,0.1605001457218207
Clarins,14012900002,"Clarins Карандаш для глаз автоматический водостойкий Waterproof Pencil 0,29г тон 01",Макияж,Глаза,Карандаш для глаз,,Люкс,1067,,1885.0,1928.0,1820.0,,,,1820.0,2167.0,1842.0,0.92,brand_cat3,2048.64,1820.0,Ozon,1185.5555555555554,1819.0,True,1819.0,0.11209387691346451
Clarins,19000033374,"CLARINS Бальзам против морщин для кожи вокруг глаз Total Eye Smooth, 15мл",Уход,Уход за лицом,Средства для век,,Люкс,2930,,5236.0,4998.0,5176.0,,,,5117.0,5740.0,4998.0,1.08,brand_cat3,6094.400000000001,4998.0,rivegauche.ru,3255.5555555555557,4997.0,True,4997.0,0.18006694670517198
Vivienne Sabo,19000008986,Vivienne Sabo Точилка косметическая двойная,Макияж,Аксессуары_макияж,Аксессуары,Точилки,Массмаркет,115,189.0,,161.0,111.0,120.0,156.0,,175.0,,,0.59,brand,182.85,111.0,Ozon,127.77777777777777,110.0,False,127.77777777777777,0.30118798043326345
Vivienne Sabo,19000014818,Vivienne Sabo Тушь д/ресниц влагостойкая Cabaret Latex 01 9мл,Макияж,Глаза,Тушь для ресниц,Тушь,Массмаркет,510,748.0,745.0,736.0,452.0,744.0,731.0,,826.0,,724.0,0.41,brand_cat3,719.0999999999999,452.0,Ozon,566.6666666666666,451.0,False,566.6666666666666,0.21197793538219067
Vivienne Sabo,19760308865,Vivienne Sabo Масло д/губ Dessert a levres 01 3мл,Макияж,Губы,Масло для губ_макияж,,Массмаркет,291,416.0,398.0,416.0,389.0,437.0,,524.0,,,400.0,0.59,brand,462.68999999999994,389.0,Ozon,323.3333333333333,388.0,True,388.0,0.16142557651991607
Vivienne Sabo,19000438307,Vivienne Sabo Тушь д/ресниц Cabaret legende rouge 01 9мл,Макияж,Глаза,Тушь для ресниц,Тушь,Массмаркет,330,,,,324.0,637.0,,,,,,0.41,brand_cat3,465.29999999999995,324.0,Ozon,366.6666666666667,323.0,False,366.6666666666667,0.21197793538219056
